""	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_symbol"
"ENSMUSG00000097012.1"	0.326846851417923	2.27755169312126	4.03517894447494	0.564423963462571	0.572465634088404	NA	"Gm16531"
"ENSMUSG00000097024.1"	0	NA	NA	NA	NA	NA	"Gm26557"
"ENSMUSG00000097025.1"	220.765013215038	0.023284644978761	0.238981123904023	0.0974329880049953	0.922382548705217	0.999818703842646	"Gm26558"
"ENSMUSG00000097041.1"	1.04276349096017	2.6358984454921	2.99648561777178	0.879663306194068	0.379041733016927	NA	"Pafah1b1-ps1"
"ENSMUSG00000097050.1"	7.57652165625971	0.0611217404675095	1.10222488758684	0.0554530578612923	0.955777526768127	0.999818703842646	"Gm9918"
"ENSMUSG00000097053.1"	1.29043778689184	0.28720650672845	3.58937134858046	0.0800158241754606	0.936224670452898	NA	"Gm1972"
"ENSMUSG00000097054.1"	0	NA	NA	NA	NA	NA	"Gm11395"
"ENSMUSG00000097075.3"	40.0420929269036	-0.0992477094039232	0.527963023120432	-0.187982311369719	0.850890517465728	0.999818703842646	"Cdiptos"
"ENSMUSG00000097078.1"	694.36678885759	0.391472019031651	0.166401112050234	2.35258054593692	0.0186436515110385	0.968724116918909	"Gm26566"
"ENSMUSG00000097084.1"	18.4758634510806	-0.199605007073235	0.729971024169741	-0.273442370264303	0.78451318655449	0.999818703842646	"Foxl1"
"ENSMUSG00000097086.1"	6.45445694860139	-0.43893260505462	1.58578733086083	-0.27679159526161	0.781940135145623	0.999818703842646	"Gm7672"
"ENSMUSG00000097106.1"	0.139423446276675	1.47659672263169	4.07940116464769	0.361964088118608	0.717378866899414	NA	"Rpl31-ps23"
"ENSMUSG00000097112.1"	0	NA	NA	NA	NA	NA	"Gm26727"
"ENSMUSG00000097116.1"	0	NA	NA	NA	NA	NA	"Gm26729"
"ENSMUSG00000097129.1"	212.246531641353	-0.134610205972921	0.238679371145572	-0.563979221693278	0.572768273108725	0.999818703842646	"4930507D05Rik"
"ENSMUSG00000097130.1"	3.36779645306171	-2.09798187474084	1.70889604815289	-1.22768255974874	0.219566155868589	0.999818703842646	"Gm5262"
"ENSMUSG00000097148.2"	773.930963675664	0.33482256848965	0.207775786770844	1.61146095843654	0.107079290060938	0.999818703842646	"Gm3839"
"ENSMUSG00000097169.1"	0	NA	NA	NA	NA	NA	"Gm26661"
"ENSMUSG00000097175.1"	0	NA	NA	NA	NA	NA	"Gm27018"
"ENSMUSG00000097186.1"	2.17463418216127	2.7331459545443	2.51098472696693	1.08847573829958	0.276385141509149	NA	"Gm26595"
"ENSMUSG00000097187.1"	60.9598120330929	0.245656375109866	0.425033483420481	0.577969465212324	0.563284734709119	0.999818703842646	"Gm19426"
"ENSMUSG00000097190.1"	0	NA	NA	NA	NA	NA	"Gm11394"
"ENSMUSG00000097199.1"	2.3548610302927	-0.145142204363486	1.79137302188775	-0.0810228816612051	0.935423755392492	NA	"Gm26991"
"ENSMUSG00000097202.1"	0	NA	NA	NA	NA	NA	"Gm26701"
"ENSMUSG00000097214.1"	0	NA	NA	NA	NA	NA	"Gm19791"
"ENSMUSG00000097221.1"	527.941745267093	-0.128414909220642	0.178832113490292	-0.718075219905141	0.472710908337029	0.999818703842646	"1810049J17Rik"
"ENSMUSG00000097239.7"	1277.76360918785	-0.0263564984814597	0.114973449351514	-0.22923986911864	0.818682486447113	0.999818703842646	"Gm27029"
"ENSMUSG00000097244.1"	1.08504805834195	1.13765733914381	3.26581587471394	0.34835317812994	0.727574961359054	NA	"Gm7928"
"ENSMUSG00000097245.1"	30.4115406902944	0.184638390214092	0.54987728358123	0.335781083756694	0.737035955786558	0.999818703842646	"Gm5421"
"ENSMUSG00000097255.1"	1.72636857271498	-0.179898140569383	2.47609823619053	-0.0726538785658828	0.942081551072732	NA	"Rpl31-ps7"
"ENSMUSG00000097260.1"	8.01786329622057	-1.32499555787574	1.13412957096448	-1.16829292860157	0.242688626767675	0.999818703842646	"Gm5706"
"ENSMUSG00000097264.1"	0	NA	NA	NA	NA	NA	"Rpl31-ps24"
"ENSMUSG00000097271.1"	45.31485891538	-0.009692838856943	0.469578932514018	-0.0206415539237456	0.983531592280935	0.999818703842646	"Gm9903"
"ENSMUSG00000097291.1"	0	NA	NA	NA	NA	NA	"Gm18828"
"ENSMUSG00000097295.1"	4.44642671036859	0.279032797349006	1.64312472879621	0.16981839081287	0.865152963225131	0.999818703842646	"Hmgb1-ps8"
"ENSMUSG00000097304.1"	2.47361074708668	1.88548852932076	2.22733077267767	0.846523808879115	0.397260597615971	NA	"Rpl31-ps15"
"ENSMUSG00000097327.7"	345.891545600909	-0.243564042116252	0.17669225344859	-1.37846474512885	0.168059845455209	0.999818703842646	"E030030I06Rik"
"ENSMUSG00000097328.7"	913.572059273881	0.0823670994161195	0.132346134928621	0.622361200503083	0.533704387037277	0.999818703842646	"Tnfsf12"
"ENSMUSG00000097333.7"	1697.82597353129	-0.00512273007457726	0.101367827073955	-0.0505360549046775	0.959695218439623	0.999818703842646	"Zfp87"
"ENSMUSG00000097349.1"	0	NA	NA	NA	NA	NA	"Gm26731"
"ENSMUSG00000097352.7"	16.7356887518352	-0.332138261644348	0.790346294583583	-0.420243966373429	0.674307239209697	0.999818703842646	"C920009B18Rik"
"ENSMUSG00000097366.1"	4.28309034320766	0.362074897673696	1.67291093233058	0.216434055559239	0.828649422798689	0.999818703842646	"Gm8177"
"ENSMUSG00000097371.1"	4.85202023170343	0.137306623646135	1.30498522715328	0.105216994636529	0.916203625803345	0.999818703842646	"Gm26875"
"ENSMUSG00000097382.1"	0	NA	NA	NA	NA	NA	"Gm26817"
"ENSMUSG00000097386.1"	75.5865172634569	0.166838635140253	0.358946220084782	0.46480120364785	0.642073825740505	0.999818703842646	"9130213A22Rik"
"ENSMUSG00000097388.1"	102.655244025833	0.540818258917037	0.419304880472185	1.28979719555855	0.197121081924152	0.999818703842646	"Gm3200"
"ENSMUSG00000097411.1"	407.41365984526	0.254852020886904	0.189625908594058	1.34397257619727	0.178957255090299	0.999818703842646	"B430218F22Rik"
"ENSMUSG00000097412.2"	419.108433168782	0.0327369641750485	0.163355010258247	0.200403796144941	0.841164790817369	0.999818703842646	"1810014B01Rik"
"ENSMUSG00000097425.3"	10.1160433556618	-0.0387929464554116	1.05839975288102	-0.0366524522986851	0.97076212071402	0.999818703842646	"Vmn1r181"
"ENSMUSG00000097426.1"	2.7461259781972	-0.43619215050885	2.09774521155604	-0.207933808217489	0.835280650919287	0.999818703842646	"Gm8941"
"ENSMUSG00000097427.5"	0	NA	NA	NA	NA	NA	"Gm6763"
"ENSMUSG00000097470.1"	6.62013415906356	-5.91639282778027	2.19410496836842	-2.69649488655951	0.00700734734613501	0.604324324304601	"Gm26587"
"ENSMUSG00000097473.1"	1.72594382693468	-0.101204188002275	2.88081017455706	-0.0351304604850737	0.971975712442524	NA	"Gm26585"
"ENSMUSG00000097480.1"	0.302846871985637	2.20378308965947	4.03900688670193	0.545624989379254	0.585323743205577	NA	"Gm9499"
"ENSMUSG00000097481.1"	14.2523894234383	-0.411008684421628	0.966645885814384	-0.425190538182822	0.670697781127968	0.999818703842646	"D330020A13Rik"
"ENSMUSG00000097487.7"	315.789740744174	-0.119003803056776	0.228022877872574	-0.521894136970233	0.601744040723795	0.999818703842646	"Ptges3l"
"ENSMUSG00000097529.1"	0	NA	NA	NA	NA	NA	"Rp31-ps19"
"ENSMUSG00000097530.1"	45.8821713297938	-0.592826716525973	2.75944659857824	-0.214835364754447	NA	NA	"Kansl2-ps"
"ENSMUSG00000097550.7"	0	NA	NA	NA	NA	NA	"Gm21304"
"ENSMUSG00000097552.2"	0.148330138877115	-0.439429428655026	4.0804728567969	-0.107690810373377	0.914240959377767	NA	"Rps19-ps12"
"ENSMUSG00000097565.1"	49.3861937783147	-1.46019372265161	0.616158923052188	-2.36983295708586	0.0177961234780991	0.954855136401653	"Gm26965"
"ENSMUSG00000097586.1"	0	NA	NA	NA	NA	NA	"Gm26528"
"ENSMUSG00000097594.1"	0	NA	NA	NA	NA	NA	"Gm2907"
"ENSMUSG00000097602.1"	1.86986543574334	0.607190290852649	2.4267133746478	0.250210963188339	0.802424207459999	NA	"4930519P11Rik"
"ENSMUSG00000097608.1"	0	NA	NA	NA	NA	NA	"Gm7952"
"ENSMUSG00000097612.1"	11.3577772352203	1.10917510146284	0.973867331309842	1.13893860673097	0.254728761647082	0.999818703842646	"Gm26509"
"ENSMUSG00000097628.1"	25.7875225680474	0.0169303761781926	0.682267088591813	0.02481488036179	0.98020262190127	0.999818703842646	"Gm2383"
"ENSMUSG00000097630.2"	0	NA	NA	NA	NA	NA	"Gm26828"
"ENSMUSG00000097642.1"	0.148330138877115	-0.439429428655026	4.0804728567969	-0.107690810373377	0.914240959377767	NA	"Gm26866"
"ENSMUSG00000097646.1"	0	NA	NA	NA	NA	NA	"Gm26864"
"ENSMUSG00000097653.2"	0	NA	NA	NA	NA	NA	"Gm16387"
"ENSMUSG00000097656.1"	0	NA	NA	NA	NA	NA	"Gm26712"
"ENSMUSG00000097657.2"	30.536184447504	-0.72035267205496	0.564204672077153	-1.27675772234026	0.201687795743551	0.999818703842646	"Gm7389"
"ENSMUSG00000097669.1"	0	NA	NA	NA	NA	NA	"Gm8649"
"ENSMUSG00000097670.1"	0	NA	NA	NA	NA	NA	"Gm26607"
"ENSMUSG00000097679.1"	1.53354858829645	4.29429009135052	3.30050022127824	1.30110280364938	0.193223268239577	NA	"Rps19-ps5"
"ENSMUSG00000097693.3"	4.74112170671897	0.992494969651732	1.34848784508468	0.736005870033934	0.46172712545587	0.999818703842646	"4930471M09Rik"
"ENSMUSG00000097704.1"	0	NA	NA	NA	NA	NA	"Gm26741"
"ENSMUSG00000097711.1"	26.9082943306902	-0.175258656709937	0.690516110092478	-0.253808208307355	0.799643731742224	0.999818703842646	"Gm5523"
"ENSMUSG00000097713.1"	7.59171358634047	0.579716932819909	1.29723299480696	0.446887286355352	0.654956443985833	0.999818703842646	"Gm7741"
"ENSMUSG00000097715.2"	737.366355226712	0.196361410133844	0.205364171436796	0.956161967104748	0.338990411643113	0.999818703842646	"Gpr137b-ps"
"ENSMUSG00000097719.1"	1.28613900889283	0.128974796558416	3.20202623808532	0.0402791192103216	0.967870600723595	NA	"Rpl31-ps18"
"ENSMUSG00000097739.1"	40.0282892920621	-0.143393567669162	0.520502854873393	-0.275490453753689	0.782939458986002	0.999818703842646	"Gm2539"
"ENSMUSG00000097780.1"	0	NA	NA	NA	NA	NA	"Gm26746"
"ENSMUSG00000097789.2"	1980.88865918008	0.404515241876909	0.164299492530599	2.46206020266053	0.0138141476917036	0.875768210712986	"Gm2115"
"ENSMUSG00000097790.1"	0	NA	NA	NA	NA	NA	"Gm16399"
"ENSMUSG00000097795.1"	0	NA	NA	NA	NA	NA	"Gm7678"
"ENSMUSG00000097798.1"	0	NA	NA	NA	NA	NA	"Gm26898"
"ENSMUSG00000097803.1"	4.26251565529055	2.09005432136795	2.26968251289787	0.920857569061242	0.357124793924888	0.999818703842646	"Rpl31-ps16"
"ENSMUSG00000097821.1"	0	NA	NA	NA	NA	NA	"C130032M10Rik"
"ENSMUSG00000097833.1"	15.8648339392588	0.484337190401869	0.771120660427767	0.628095206440442	0.529941573109116	0.999818703842646	"Gm5976"
"ENSMUSG00000097853.1"	5.01428447013077	0.727399247749297	2.48509420189173	0.292704899152547	0.7697477248473	0.999818703842646	"Gm3532"
"ENSMUSG00000097854.1"	0	NA	NA	NA	NA	NA	"Gm26602"
"ENSMUSG00000097871.1"	11.5245110639979	0.817285681636411	1.01390386396338	0.806078081645349	0.420197828768842	0.999818703842646	"B230104I21Rik"
"ENSMUSG00000097878.5"	0	NA	NA	NA	NA	NA	"Gm8764"
"ENSMUSG00000097883.1"	1.61291546352203	-1.26986953800842	2.27292810831395	-0.558693226311677	0.57637110298805	NA	"Gm8357"
"ENSMUSG00000097886.2"	4.36397277933561	-0.0545916629457156	1.83989556984978	-0.0296710660323906	0.976329387719151	0.999818703842646	"Gsg1l2"
"ENSMUSG00000097891.1"	47.9620384198259	-0.204056338951736	0.747643778597031	-0.272932571357247	0.784905048378665	0.999818703842646	"Gm3650"
"ENSMUSG00000097895.1"	0.557693785106701	2.9146025020887	4.00376248251508	0.727965885792957	0.466634469450411	NA	"Gm18709"
"ENSMUSG00000097897.1"	0.714930616584256	0.622475820649081	3.97198909535696	0.156716397176599	0.875468363687523	NA	"Rpl31-ps25"
"ENSMUSG00000097900.1"	8.0017828684926	0.673970358529053	1.17502077624789	0.573581652471875	0.566250930431317	0.999818703842646	"Gm8652"
"ENSMUSG00000097906.1"	73.2131737605541	0.0516671101809975	0.413426962514021	0.124972763911704	0.900545112516861	0.999818703842646	"Gm9625"
"ENSMUSG00000097918.1"	19.9080407058283	-0.0573650665450837	0.72948625024054	-0.0786376254880311	0.937320859379146	0.999818703842646	"Ascl5"
"ENSMUSG00000097919.1"	121.857502438689	-0.517951683602781	0.47664929254787	-1.08665153122149	0.27719084196996	0.999818703842646	"Gm27021"
"ENSMUSG00000097920.1"	6.24756571236547	0.809035857060247	1.29187304728024	0.62625027959481	0.531150792915062	0.999818703842646	"Gm7784"
"ENSMUSG00000097929.9"	1846.39035623785	0.102681279129361	0.131361256785781	0.781670955667014	0.434407974982664	0.999818703842646	"Tunar"
"ENSMUSG00000097931.1"	0	NA	NA	NA	NA	NA	"Gm11392"
"ENSMUSG00000097935.1"	17.4135851741783	1.19905317595034	1.1028509780388	1.08723045980575	0.276934972504792	0.999818703842646	"Gm3809"
"ENSMUSG00000097936.1"	12.5666256276197	-0.933907363106463	1.21267735520811	-0.770120229503412	0.441228577106388	0.999818703842646	"Gm4819"
"ENSMUSG00000097937.1"	2.88983065587346	-1.46841837228103	1.83259866812521	-0.801276568526192	0.422971552673261	0.999818703842646	"Gm6967"
"ENSMUSG00000097938.1"	0	NA	NA	NA	NA	NA	"Gm26933"
"ENSMUSG00000097939.1"	1.21592500575526	-0.520287240957746	3.20337204834127	-0.162418611733581	0.870976215385784	NA	"Gm8601"
"ENSMUSG00000097940.2"	0	NA	NA	NA	NA	NA	"Gm21392"
"ENSMUSG00000097941.1"	16.1421547926931	-0.520386359460362	0.991660889137765	-0.524762411385238	0.599748364889585	0.999818703842646	"Gm8984"
"ENSMUSG00000097943.1"	35.1996031289666	-1.00232770334042	0.854045109667407	-1.1736238425752	0.240545726842038	0.999818703842646	"Gm7833"
"ENSMUSG00000097945.1"	36.2349947124495	-0.537068891727738	0.585301482230373	-0.917593595835707	0.358831671935285	0.999818703842646	"Gm17799"
"ENSMUSG00000097946.1"	38.6557722927552	-0.380576840242542	0.734118916706354	-0.518413068484886	0.604170098623393	0.999818703842646	"Gm8343"
"ENSMUSG00000097947.1"	1.6325952990504	-1.89547515581143	2.26436633846431	-0.837088559220033	0.402542790763162	NA	"Gm26970"
"ENSMUSG00000097948.1"	0	NA	NA	NA	NA	NA	"Gm21430"
"ENSMUSG00000097949.1"	0.29666027775423	-1.42033468903325	4.03133523252982	-0.352323636489524	0.72459556381054	NA	"Gm5354"
"ENSMUSG00000097950.1"	1.98130387200058	-1.15483687336632	2.4035992503302	-0.480461488414787	0.630899281100228	NA	"Gm17800"
"ENSMUSG00000097951.1"	2.72082171126607	-0.911801561361492	2.1401301046943	-0.426049593602504	0.670071708841299	0.999818703842646	"Gm7611"
"ENSMUSG00000097952.1"	2.28792795992546	4.91415465416618	3.34765874065489	1.46793775437363	0.142121131646207	NA	"Gm4398"
"ENSMUSG00000097954.1"	82.7608610954105	0.0551723948583546	0.375941302721754	0.146758003068339	0.883323034367742	0.999818703842646	"Gm4217"
"ENSMUSG00000097955.1"	0	NA	NA	NA	NA	NA	"Gm26950"
"ENSMUSG00000097957.2"	0	NA	NA	NA	NA	NA	"Gm8993"
"ENSMUSG00000097958.1"	19.3440783984817	-0.127803552661275	0.820856170908449	-0.155695427762739	0.87627310133626	0.999818703842646	"Gm8492"
"ENSMUSG00000097959.2"	1.08025671168942	-0.306003667125489	2.69502189750839	-0.113544037400362	0.909599252000578	NA	"Gm6931"
"ENSMUSG00000097963.1"	0	NA	NA	NA	NA	NA	"Gm27001"
"ENSMUSG00000097964.1"	0	NA	NA	NA	NA	NA	"Gm21045"
"ENSMUSG00000097965.1"	1.91556463923924	0.788537366262984	2.10480436573695	0.374636892197293	0.707930532007104	NA	"Gm5839"
"ENSMUSG00000097966.1"	3.71793245569865	0.0791931729103472	1.62276086451467	0.0488015052877383	0.96107748255956	0.999818703842646	"Gm9423"
"ENSMUSG00000097968.1"	0.538374143315409	-0.80718515958448	4.00214471401513	-0.201688149046134	0.840160527904372	NA	"Tpi-rs2"
"ENSMUSG00000097972.1"	0	NA	NA	NA	NA	NA	"Scgb2b15"
"ENSMUSG00000097973.1"	53.8729596850389	-0.0883923490246943	0.473734277454775	-0.186586348574138	0.851984971031625	0.999818703842646	"Gm4929"
"ENSMUSG00000097975.1"	6.08570036969032	-0.562022888783874	1.3957332116765	-0.402672146855912	0.687189426783806	0.999818703842646	"Gm8079"
"ENSMUSG00000097977.1"	18.6826118337246	2.9466722315685	1.22572025599363	2.40403323446734	0.0162152990376046	0.943159501441442	"Gm5652"
"ENSMUSG00000097979.2"	77.4533324217317	2.89675483756437	1.2585841021376	2.30159814719133	0.0213578447300138	0.999818703842646	"Gm4691"
"ENSMUSG00000097981.1"	5.54706735540319	-0.75620702793327	1.21121495024515	-0.624337594066368	0.532405899617903	0.999818703842646	"Gm7583"
"ENSMUSG00000097982.1"	0	NA	NA	NA	NA	NA	"Scgb2b12"
"ENSMUSG00000097984.1"	0	NA	NA	NA	NA	NA	"Gm8167"
"ENSMUSG00000097985.1"	2.68418382684292	-0.00736789795364367	2.53522447974519	-0.00290621126945895	0.997681182161815	0.999818703842646	"Gm5274"
"ENSMUSG00000097987.1"	0	NA	NA	NA	NA	NA	"Gm17786"
"ENSMUSG00000097989.1"	158.11650906844	1.09418232789311	0.499675556852927	2.18978557763466	0.028539791184385	0.999818703842646	"Gm4335"
"ENSMUSG00000097991.1"	1.73077710278344	-1.26140514596983	2.83193497875654	-0.445421648248328	0.656015070563855	NA	"Gm7656"
"ENSMUSG00000097996.1"	3.91625516264765	-0.555367040637597	1.48801267188191	-0.373227359640168	0.708979234929361	0.999818703842646	"Gm5313"
"ENSMUSG00000097999.1"	5.24853444458969	0.649350146765832	1.3791537537196	0.470832309316149	0.637760489994289	0.999818703842646	"Gm9061"
"ENSMUSG00000098000.1"	0.326846851417923	2.27755169312126	4.03517894447494	0.564423963462571	0.572465634088404	NA	"Gm27026"
"ENSMUSG00000098002.1"	10.9439723291497	0.00503497977812258	1.05454225645034	0.00477456426930741	0.996190463358958	0.999818703842646	"Gm9658"
"ENSMUSG00000098003.2"	1.62589557287415	-1.14488136961901	2.54590375108249	-0.44969546438361	0.652930042220797	NA	"Gm6317"
"ENSMUSG00000098004.1"	85.6021057939957	-0.286415459899314	0.361818729506307	-0.791599319057144	0.428594344103819	0.999818703842646	"Gm27027"
"ENSMUSG00000098005.1"	13.9337289825467	-0.608196898550334	1.00323624008779	-0.606234976616387	0.544358729900695	0.999818703842646	"Gm6114"
"ENSMUSG00000098006.1"	26.560049032256	2.06974145641921	0.90231133902124	2.29382184054599	0.0218007343624056	0.999818703842646	"Gm8565"
"ENSMUSG00000098007.1"	0.581693764538987	2.9692366652164	4.00025533906368	0.742261784196855	0.457928741191449	NA	"Gm8614"
"ENSMUSG00000098009.1"	3.82535380762173	5.61345082614285	2.92662071219047	1.91806570723726	0.0551026800716023	0.999818703842646	"Gm5597"
"ENSMUSG00000098010.1"	0.740797046344029	2.01219586763508	3.79756293226652	0.529865048591606	0.596205500730167	NA	"Gm21542"
"ENSMUSG00000098011.1"	1.49064945067311	-2.6334307481599	2.7077520382779	-0.972552401746038	0.330775808963527	NA	"Gm21232"
"ENSMUSG00000098012.1"	2.19971059696693	-0.87118540740414	2.06525604983938	-0.421829248471101	0.67314965527294	NA	"Gm8907"
"ENSMUSG00000098013.1"	3.33450990965154	0.0725559963707914	2.01133931722446	0.0360734739034061	0.971223773315734	0.999818703842646	"Gm9135"
"ENSMUSG00000098015.3"	0	NA	NA	NA	NA	NA	"Gm44527"
"ENSMUSG00000098016.1"	4.01549037024634	0.755451022109744	1.65095960407107	0.457582984009355	0.647252070759752	0.999818703842646	"Gm9211"
"ENSMUSG00000098017.1"	2.30550473635358	1.63772932343405	2.04840258300799	0.799515357488523	0.423991645280024	NA	"Gm5342"
"ENSMUSG00000098019.1"	58.4988058859857	2.46351372417873	0.84267677899443	2.92343848268662	0.0034618862450707	0.436804170151713	"Gm2546"
"ENSMUSG00000098021.2"	31.9491697259584	-0.214415971471555	0.698761455472245	-0.306851458094015	0.758956438485038	0.999818703842646	"Gm9522"
"ENSMUSG00000098022.7"	291.225168634697	0.0786708685392603	0.204886102674163	0.383973668845529	0.700997963574092	0.999818703842646	"Zfp82"
"ENSMUSG00000098023.1"	0.27884689255335	2.12610956852273	4.04323399902929	0.525843809443919	0.598996732835126	NA	"Gm19200"
"ENSMUSG00000098025.2"	0	NA	NA	NA	NA	NA	"Gm27013"
"ENSMUSG00000098026.2"	1.7387971852826	4.46801817918882	3.71135145465733	1.20387902729663	0.228636339025199	NA	"Gm27014"
"ENSMUSG00000098028.1"	18.671168507759	0.0145117111779226	0.725896302117396	0.0199914383577831	0.984050202402817	0.999818703842646	"Gm8824"
"ENSMUSG00000098029.2"	12.7831815372295	0.162225799017714	1.10395984111001	0.146949003919018	0.883172272199258	0.999818703842646	"Gm7745"
"ENSMUSG00000098030.1"	6.16542835760877	0.0599018325426539	1.33900749096852	0.0447359950909057	0.964317742473643	0.999818703842646	"Gm6771"
"ENSMUSG00000098031.1"	6.65214959745425	0.054828344413929	1.16057194112396	0.0472425210976842	0.962319938401149	0.999818703842646	"Gm9341"
"ENSMUSG00000098033.2"	12.5422411872868	-0.238611626975553	1.09517955596867	-0.217874434995734	0.827526946575597	0.999818703842646	"Gm9381"
"ENSMUSG00000098035.1"	5.81821297766289	-0.614311675153117	1.31882333020209	-0.465802857050598	0.641356619859791	0.999818703842646	"Gm5335"
"ENSMUSG00000098036.1"	0	NA	NA	NA	NA	NA	"Gm8955"
"ENSMUSG00000098037.1"	0.593320555508461	-2.42547300079221	3.96938883557185	-0.611044445698096	0.541170156548971	NA	"Gm7765"
"ENSMUSG00000098038.1"	0.780156717400762	-0.417137460891908	3.77786951740906	-0.110416058302085	0.912079418313912	NA	"Gm8793"
"ENSMUSG00000098039.1"	0.789063410001202	-1.52066238605372	3.7486558007903	-0.405655378051282	0.684995833055988	NA	"Gm26925"
"ENSMUSG00000098042.1"	5.39323033670384	0.872276449899551	1.54403092808489	0.564934570955429	0.572118268261137	0.999818703842646	"Gm5710"
"ENSMUSG00000098043.1"	0.427177031430466	1.164335517311	4.04323362946832	0.287971367477993	0.773368656135789	NA	"Gm26980"
"ENSMUSG00000098044.1"	2.06141128852008	3.70804636660597	2.7027434779007	1.37195645717962	0.170076993299287	NA	"Gm9162"
"ENSMUSG00000098046.1"	20.479686484805	-0.478773813122255	0.955376629020218	-0.501136199671599	0.616275271813018	0.999818703842646	"Gm8254"
"ENSMUSG00000098047.1"	15.0072157915926	0.2180838535804	0.861019013566006	0.253285758089338	0.800047400769646	0.999818703842646	"Gm18822"
"ENSMUSG00000098048.1"	29.5523776388264	-0.808910772207207	0.717973393507896	-1.12665842428367	0.259886927020623	0.999818703842646	"Gm8330"
"ENSMUSG00000098050.1"	25.759663413549	-0.554237288687323	0.789664007857806	-0.701864695835453	0.482763547586107	0.999818703842646	"Gm5345"
"ENSMUSG00000098052.1"	2.47160934792725	-1.1587563530993	1.89793371797476	-0.610535732689222	0.541506980501686	NA	"Gm5300"
"ENSMUSG00000098054.1"	1.36872822674405	0.115175906588727	3.03417289346628	0.0379595727180689	0.969719915077712	NA	"Gm8192"
"ENSMUSG00000098056.1"	10.22924706964	0.182741660738785	1.14127312019139	0.160120883867079	0.872785850476917	0.999818703842646	"Gm8100"
"ENSMUSG00000098057.1"	14.4245166537003	-1.7468560046096	0.857700789616729	-2.03667295839869	0.0416828261381844	0.999818703842646	"Gm6283"
"ENSMUSG00000098058.1"	2.84708198743066	0.830683238332839	1.67372055096881	0.496309397558637	0.619676136990096	0.999818703842646	"Gm8529"
"ENSMUSG00000098059.1"	0.944812893219954	0.977355067347004	3.52295951210864	0.277424439306717	0.781454217953465	NA	"Gm27034"
"ENSMUSG00000098060.1"	1.45356545456475	-0.990984546938867	2.40420368674021	-0.412188265247408	0.680201437576647	NA	"Gm4842"
"ENSMUSG00000098062.1"	2.22554554244231	0.115507196809039	2.60358698033079	0.0443646391235078	0.964613747773681	NA	"Gm26931"
"ENSMUSG00000098064.1"	0.897787150669348	0.205782727271666	3.13730176094945	0.0655922646119288	0.947702447797588	NA	"Gm9192"
"ENSMUSG00000098065.1"	431.966304085102	-5.26028077545274	1.80794980706154	-2.90952810465589	NA	NA	"Gm5177"
"ENSMUSG00000098067.1"	0	NA	NA	NA	NA	NA	"Gm26943"
"ENSMUSG00000098068.1"	0.34775943705652	1.49763009121278	4.07859143947117	0.367192966846163	0.713475085117878	NA	"Gm7909"
"ENSMUSG00000098069.1"	0	NA	NA	NA	NA	NA	"Gm26942"
"ENSMUSG00000098070.1"	4.25936644417105	1.63508219297664	1.60087734597597	1.02136631334477	0.307080919170581	0.999818703842646	"Gm8609"
"ENSMUSG00000098071.2"	0	NA	NA	NA	NA	NA	"Gm44525"
"ENSMUSG00000098073.1"	0.418270338830026	2.56515707475749	4.02185385347667	0.637804646367259	0.523600854616649	NA	"Gm8048"
"ENSMUSG00000098074.1"	0	NA	NA	NA	NA	NA	"Gm26993"
"ENSMUSG00000098076.1"	53.7761662085726	0.284482819648418	0.445448942099143	0.638642934716188	0.523055243784656	0.999818703842646	"Gm6981"
"ENSMUSG00000098077.1"	2.64342633429181	-0.127928990540786	1.84603470577945	-0.0692993420656037	0.944751349436016	0.999818703842646	"Gm4960"
"ENSMUSG00000098078.1"	95.4260129529736	-0.150432608958509	2.2940604533859	-0.0655748233384518	0.947716334024552	0.999818703842646	"Gm26992"
"ENSMUSG00000098079.1"	0	NA	NA	NA	NA	NA	"Gm6773"
"ENSMUSG00000098080.1"	7.17698485657192	-0.0816458567596887	1.23514723138083	-0.0661021250627853	0.94729651899849	0.999818703842646	"Gm5732"
"ENSMUSG00000098081.1"	3.69357228252929	0.918990913968107	1.67115865102237	0.549912429562502	0.582379438509923	0.999818703842646	"Gm26913"
"ENSMUSG00000098082.1"	0	NA	NA	NA	NA	NA	"Gm20574"
"ENSMUSG00000098083.1"	0	NA	NA	NA	NA	NA	"Gm8957"
"ENSMUSG00000098084.1"	0	NA	NA	NA	NA	NA	"Gm26914"
"ENSMUSG00000098085.1"	0.148330138877115	-0.439429428655026	4.0804728567969	-0.107690810373377	0.914240959377767	NA	"Gm8919"
"ENSMUSG00000098089.2"	0	NA	NA	NA	NA	NA	"Gm26915"
"ENSMUSG00000098090.8"	320.09459211642	0.286593690110007	0.210621719829624	1.36070339916433	0.173607439975443	0.999818703842646	"2700099C18Rik"
"ENSMUSG00000098091.1"	90.0302048273591	0.856224119648002	0.476080119708396	1.79848744823129	0.0720997959547487	0.999818703842646	"Gm16470"
"ENSMUSG00000098092.1"	13.071525532483	-0.435166894578208	0.882506513382638	-0.493103323294711	0.621939582808056	0.999818703842646	"Gm2076"
"ENSMUSG00000098093.2"	237.758265995513	-0.0640320604943819	0.210070271159394	-0.304812576006039	0.760508902786883	0.999818703842646	"Gm8707"
"ENSMUSG00000098094.7"	0	NA	NA	NA	NA	NA	"Scgb2b17"
